File Name	Original Title	Exptected Title	Carotene Expected Title	Expected SOCs	Carotene Socs	Carotene ID	Carotene Title	Confidence	In SOCs	Title Match	Description
v2	RN - 4 South Tower Oncology	"Profession: Nursing Specialties: General (Non-Specialty) Memorial Hospital Jacksonville is currently searching for anRN to join their highly qualified team. There are 2 weekend positions available at this time.  7:00am - 7:00pm.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: general (non-specialty) memorial hospital jacksonville is currently searching for anrn to join their highly qualified team. there are 2 weekend positions available at this time.  7:00am - 7:00pm.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.0	Registered Nurse	0.6937306	1	0	Registered Nurse
v2	RN - 5 Central	"Profession: Nursing Specialties: General (Non-Specialty) Memorial Hospital Jacksonville is currently searching for an RN to join their highly qualified team. There are 3 weekend positions available at this time.  7:00am - 7:00pm.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: general (non-specialty) memorial hospital jacksonville is currently searching for an rn to join their highly qualified team. there are 3 weekend positions available at this time.  7:00am - 7:00pm.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.0	Registered Nurse	1.0	1	0	Registered Nurse
v2	RN - 5 South Tower	"Profession: Nursing Specialties: General (Non-Specialty) Memorial Hospital Jacksonville is currently searching for an RN to join their highly qualified team. There is one PRN position available at this time.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: general (non-specialty) memorial hospital jacksonville is currently searching for an rn to join their highly qualified team. there is one prn position available at this time.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.0	Registered Nurse	0.8762178	1	0	Registered Nurse
v2	Registered Nurse - 3 Central	"Profession: Nursing Specialties: General (Non-Specialty) Memorial Hospital Jacksonville is currently searching for aRN to join their highly qualified team. There are 2 weekend positions available at this time.  7:00pm - 7:00am, 7:00am - 7:00pm.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: general (non-specialty) memorial hospital jacksonville is currently searching for arn to join their highly qualified team. there are 2 weekend positions available at this time.  7:00pm - 7:00am, 7:00am - 7:00pm.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.0	Registered Nurse	0.8873459	1	0	Registered Nurse
v2	Registered Nurse - 3 Central	"Profession: Nursing Specialties: General (Non-Specialty) Memorial Hospital Jacksonville is currently searching for aRN to join their highly qualified team. There are 6 positions available at this time.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: general (non-specialty) memorial hospital jacksonville is currently searching for arn to join their highly qualified team. there are 6 positions available at this time.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.0	Registered Nurse	0.8873459	1	0	Registered Nurse
v2	RN- Emergency Services.	"Profession: Nursing Specialties: General (Non-Specialty) Memorial Hospital Jacksonville is currently searching for an RN to join their highly qualified team. There are 7 Full time positions available at this time.  9a - 5p, 7a- 7p, 11a - 11p, 7p - 3a.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: general (non-specialty) memorial hospital jacksonville is currently searching for an rn to join their highly qualified team. there are 7 full time positions available at this time.  9a - 5p, 7a- 7p, 11a - 11p, 7p - 3a.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.13	Emergency Room (ER) Nurse	0.87837553	1	0	Emergency Room (ER) Nurse
v2	RN- Emergency Services.	"Profession: Nursing Specialties: General (Non-Specialty) Memorial Hospital Jacksonville is currently searching for an RN to join their highly qualified team. There are 2 PRN positions available at this time.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: general (non-specialty) memorial hospital jacksonville is currently searching for an rn to join their highly qualified team. there are 2 prn positions available at this time.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.13	Emergency Room (ER) Nurse	0.87837553	1	0	Emergency Room (ER) Nurse
v2	"Registered Nurse - Perioperative Nursing, PACU"	"Profession: Nursing Specialties: Perioperative Nursing, PACU Memorial Hospital Jacksonville is currently searching for aRN to join their highly qualified team. There is ONE full time position available. 6:45a- 3:15p.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility   Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: perioperative nursing, pacu memorial hospital jacksonville is currently searching for arn to join their highly qualified team. there is one full time position available. 6:45a- 3:15p.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility   community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.66	Post-Anesthesia Care unit (PACU) Nurse	1.0	1	0	Post-Anesthesia Care unit (PACU) Nurse
v2	Registered Nurse - NICU	"Profession: Nursing Specialties: Neonatal ICU Memorial Hospital Jacksonville is currently searching for an RN to join their highly qualified team. There are 3 PRN position available.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: neonatal icu memorial hospital jacksonville is currently searching for an rn to join their highly qualified team. there are 3 prn position available.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.30	Neonatal Intensive Care Unit (NICU) Nurse	0.62757	1	0	Neonatal Intensive Care Unit (NICU) Nurse
v2	Registered Nurse - Renal Dialysis	"Profession: Nursing Specialties: Renal Memorial Hospital Jacksonville is currently searching for anRN to join their highly qualified team. There are 2 full time positions available.  8a - 6p, 7a - 7p.  Facility: Memorial Hospital Jacksonville  Description: Memorial Hospital Jacksonville, as one of the 100 Top Hospital Benchmarks for Success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. Memorial Hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. It features a new state-of-the-art Women's Center, which offers the latest in maternity care and a full range of medical services for women of all ages. Memorial Hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   It is also one of the only hospitals in Northeast Florida to perform PET scans, a non-invasive procedure to detect early heart disease. Memorial Hospital is accredited with commendation by the JCAHO.   With exemplary care, easy accessibility  Community: Jacksonville's history spans several centuriesJacksonville's 841 square miles have a rich historical heritage.  Mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the Old south and you have a sophisticated thriving metropolis called Jacksonville. It is one of the oldest and largest cities in the United States. The St. Johns River is the nations longest north flowing river and it loops through the heart of Jacksonville. The sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. It is considered one the banking and insurance capitals of the South. Southern charm merging with advanced technology make this locale a place of intrigue."	[profession: nursing specialties: renal memorial hospital jacksonville is currently searching for anrn to join their highly qualified team. there are 2 full time positions available.  8a - 6p, 7a - 7p.  facility: memorial hospital jacksonville  description: memorial hospital jacksonville, as one of the 100 top hospital benchmarks for success, was founded in 1969, as a full-service, acute care hospital with 353 beds, a staff of over 1,900 and more than 700 physicians. memorial hospital offers a comprehensive range of medical/surgical services including areas of excellence in oncology, cardiology, obstetrics, gynecology, orthopedics and critical care. it features a new state-of-the-art women's center, which offers the latest in maternity care and a full range of medical services for women of all ages. memorial hospital also features a newly expanded emergency department, which includes a minor care area for quickly diagnosed and treated emergencies.   it is also one of the only hospitals in northeast florida to perform pet scans, a non-invasive procedure to detect early heart disease. memorial hospital is accredited with commendation by the jcaho.   with exemplary care, easy accessibility  community: jacksonville's history spans several centuriesjacksonville's 841 square miles have a rich historical heritage.  mix together historical landmarks, renovated old neighborhoods, skyscrapers and the ambiance of the old south and you have a sophisticated thriving metropolis called jacksonville. it is one of the oldest and largest cities in the united states. the st. johns river is the nations longest north flowing river and it loops through the heart of jacksonville. the sun beats down on the water and cast glimmering shadows against the tall glass skyscrapers. it is considered one the banking and insurance capitals of the south. southern charm merging with advanced technology make this locale a place of intrigue.]	[29]	[29]	29.63	Dialysis Nurse	1.0	1	0	Dialysis Nurse
