File Name	Original Title	Carotene ID	Carotene Title	Confidence	SOC Match	Title Match	ONet Titles	ONet SOCs	ONet Match	ONet In Match	Description
v2	Senior HR Manager(EPC)	11.11	Human Resources (HR) Manager	0.52077913	0	0	[Human Resources Managers, Compensation and Benefits Managers, Human Resources Managers, All Other, Training and Development Managers]	[11]	1	1	"*HR Business Partner(Generalist) reporting to the Group VP/GM of the Business unitbr /*ER * br /*Staffingecruitment Strategy/College Recruiting initiativesbr /*Succession Planning and Development Programsbr /*HR Policiesbr /*Comp. programs and Incentive/Sales Comp.br /*Benefits point personbr /*Performance Managementbr / *HR Leadership prefer from EPCbr /*Global HR Generalist with excellent communications skillsbr /*Solid in Recruiting, ER, Succession Plans, T+D, Comp.Incentive plansbr /*Hands on but also strategicbr /*Ability to work at all levelsbr /*Solid Communication skillsbr /*BS degreebr /*MS-HR or MS-IR desirablebr /"
v2	ENTRY LEVEL SALES/ACCOUNT EXECUTIVE	41.1	Retail Sales Associate	0.45883894	0	0	[Sales Representatives, Services, All Other, Sales Agents, Financial Services, Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products, Entrepreneurs Wanted - Business Opportunities, Insurance Sales Agents, Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products, Sales Agents, Securities and Commodities, Advertising Sales Agents, First-Line Supervisors/Managers of Non-Retail Sales Workers, Work from Home - Non-Specific Duties]	[41, 99]	1	1	"pCard Payment Direct is seeking self-motivated, energetic, professionals that want to be part of a high-performance outside sales team. Our Sales Representatives develop new merchant processing relationships with businesses across the country, providing them with cost saving solutions. If you are looking for an opportunity that will lead you to long term professional and financial success, join our sales team at Card Payment Direct.brbrThe Outside Sales Representative duties include, but are notmited to: brul   Meeting with business owners to discuss our credit card processing services   Building a sales pipeline through frequent prospecting activity   Developing relationships and referrals with business owners in your territory   Presenting competitive sales proposals of our customized programs   Managing the sales process from introduction of services to closing the deal   Maintaining strong relationships with customers   Working with your Sales Director for ongoing support and training  pOur most successful Sales Representatives come from a wide variety of backgrounds including Sales, Management, Retail and Banking. Although specific experience is not required, we are looking for individuals with the following values:brbr   Motivated, confident, self-starter   High degree of integrity and professionalism   Excellent communication skills, closing and follow-up abilities   Professional appearance and demeanor pbrpstrongWe Offer a Fantastic Benefits and Compensation Program!/strongbrbrAt Card Payment Direct, we offer unlimited growth and advancement potential to help our Sales Representatives reach their goals. Our comprehensive training and support systems ensure that our Sales Representatives are armed with all of the tools and resources a/aneeded for continued success. brul   $3,000 SIGNING BONUS   Upfront Bonuses On EVERY New Account (Average: $300 - $400 Per Deal)   $500 ldquo;Quick Start; Bonus   Leads Provided   Residual Income   Immediate Daily Pay (All Commissions Paid Daily)   Weekly amp; Monthly Bonuses   Solid 6 Figure Income Potential   Ongoing Training And Support ndash; In-Person, One-On-One, Phone And Email   Agent Portal for Sales Documents and Training Materials   Flexible Schedule To Set Your Own Hours   NO Out-Of-Pocket Expense To Get Started   Professional Marketingterature, Business Cards And Brochures "
v2	Insurance Sales Producer	41.4	Insurance Sales Agent	0.63562274	0	0	[Insurance Sales Agents, First-Line Supervisors/Managers of Non-Retail Sales Workers, Sales Agents, Financial Services, Sales Agents, Securities and Commodities]	[41]	1	1	"Are you looking for a new opportunity to maximize your skills and help others? Working directly with an Allstate Exclusive Agent independent contractor might be your answer. brbrAllstate agencies strive to provide excellent service to customers by assisting them with their insurance and financial services needs. bInsurance Sales Producer opportunities are for true sales and customer-oriented individuals. In an agency staff position you will have the opportunity to work as a member of a team of professionals focused on providing insurance and financial products to help customers protect their homes, cars,ves and retirement incomes.brbrAllstate Exclusive Agents are independent contractors representing Allstate and are not Allstate employees. They have the freedom to plan their agencyrsquo;s direction, growth and future. As an agency staff member, you will be an employee of the agency and not of Allstate Insurance Company or its affiliates. Agency staff members perform a fundamental role in servicing customers, supporting agents and building strong relationships with the community. Various locations within the area. Compensation and actual job responsibilities are determined by the Exclusive Agent but duties may include:brbrul   Cross-selling existing customers with other Allstate products   Prospecting and generating new business through leads amp; referrals   Generating quotes   Conducting policy reviews amp; updating policies   Processing payments amp; reporting claims   Providing excellent customer service   Relationship building pstrongRequirements:brstrong   Excellent Communication/interpersonal skills   Confident, self-starter who works well independently   Must have ability to multi-task   Good organizational skills   A property amp; casualtycense with one year minimum insurance agency experience preferred   Life/Accident and Healthcenses are preferred   Unlicensed candidates who are willing to obtain their property and casualtycensed will also be consideredbr    br    p*Salary and Commission commensurate upon experiencebrbrIf you or someone you know wouldke additional information regarding this opportunity, please apply. brbrAll responses and referrals will remain confidential. We look forward to hearing from you!brbrkeywords: insurance, sales, marketing, allstate, state farm, farmers, producer, telemarketer, account executive, agentbrbr"
v2	Lasermax Sheeter Operator	51.1	Machine Operator	0.34703118	0	0	[Bindery Workers, Production Workers, All Other, First-Line Supervisors/Managers of Production and Operating Workers, Cutting and Slicing Machine Setters, Operators, and Tenders]	[51]	1	1	"pbspanReports to: spanBD Machine Bindery Supervisor or BD Bindery ManagerpbspanJob Summary:span Performs intermediate level manual and machine tasks related to Bindery operations.span Provides guidance and experience to Machine Bindery Workers Level 1.brbrstrongTHIS POSITION IS A WEEKEND ONLY POSITION.EMPLOYEE WILLWORK 36 HOURS AND GET PAID FOR40 HOURS, DAYS WORKED WILL BE FRIDAY, SATURDAY AND SUNDAY !SCHEDULE IS 6:00AM TO 6:30PM!brbrPLEASE DO NOT APPLY IF YOU CANNOT WORK THEDAYS AND HOURS SPECIFIED ABOVEgt;strongpbspanGeneral Responsibilities: pspan-Thoroughly reads and understands job ticketing information.pspan-Enters production data records into computer system.pspan-Cleans up and keeps work area neat and orderly.pspan-Must comply with all plant and departmental safety rules.pspan-Adhere to company attendance standards.pspan-Must be knowledgeable of companyrsquo;s quality system.pspan-All other duties as assigned by management related to the job title.pbspanbrJob Specific Duties:pspan- spanMust be able to operate some machine bindery equipment (without supervision) to include: Lasermax Roll Systems Unwinder/slit-merge unit/cutter/stacker.pspan- spanTroubleshooting and assessment of equipment problems. Contact manufacturer for support.pspan- spanProvides updates to Bindery Supervision of impending problems, issues, or other production or scheduling concerns.pspan- spanWorks in conjunction with Ink Jet press operators for run order amp; job details.pspan- spanResponsible for assisting with maintenance of equipment in machine bindery.pspan- spanMake observations amp; recommendations for any consumable supplies needed.pbspan pbspanJob Requirements:aspan Ability to read and understand written instructions including those dealing with dimensions and quantity. Ability to apply written and verbal instructions to machine operation. Knowledge of the operation and function of other bindery equipment and machinery. Good manual dexterity. Ability to bend,ft and carry up to 60 lbs. Standing on hard surfaces for extended periods./ab pbspanMinimum Qualifications:span aHigh school diploma or GED/a. Previous Bindery and bindery machine experience required.b"
v2	Exp CDL-A Drivers Wanted 1 Year OTR exp CDL-A w/Haz/Tank	53.15	Commercial Driver's License (CDL) Driver	0.8756379	0	0	[Truck Drivers, Heavy and Tractor-Trailer]	[53]	1	1	"Exp CDL-A Drivers Wanted 1 Year OTR exp CDL-A w/Haz/Tank Competitive Pay Package 877-628-3748 www.nctrans.com     brbrSource - Wilmington News Journal - Wilmington, DE Please refer to the Job Description to view the requirements for this job"
v2	Corporate Accountant	13.10469	Corporate Accountant	1.0	0	1	[Accountants, Financial Managers, Branch or Department, Bookkeeping, Accounting, and Auditing Clerks, Treasurers and Controllers, Financial Analysts, Budget Analysts, Auditors, Accountants and Auditors]	[13, 11, 43]	1	1	"brpspanNorthland Investment Corporation is a fully integrated real estate operating company focused on the acquisition, development, operation and long-term ownership of commercial and multifamily real estate. Northland is a fast paced, highly principled entrepreneurial company headquartered in Newton, MA with interests nationwide.brbrpWe are currently seeking a Corporate Accountant in ourcorporate office in Newton, MA. Responsibilities include but are notmited to: review an prepare financial statements and reports for Northlands corporate, management, and development groups, maintain timely and accurate accounting and financial records, perform full cycle accounting including month-endGL closings,and prepare budgets and forecasting reports.brbrPlease send resume and cover letter with salary requirements to a hrefhttp://api.careerbuilder.com/v1/application/applylink?developerkey=WDH53HS62R10N37JG115JobDID=JHV2H065XV1FVWSM0CJDID=JHV2H065XV1FVWSM0CJ;[Click Here to Email Your Resum]/a . 3-5 years of related experience and a Bachelors Degree in Accounting or related field required. Excellent computer skills including MS Office, and operating in a LAN and WAN environment required. Must have strong communication and organization skills and ability to work in a fast paced environment."
v2	Linux Quality Assurance Engineer	15.234	IT Quality Assurance Analyst	0.5	0	0	[Software Quality Assurance Engineers and Testers, Computer Software Engineers, Applications, Computer Software Engineers, Systems Software, Industrial Engineers, Computer Systems Engineers/Architects]	[15, 17]	1	1	"strongIntro /strong &#160;RightScale is looking for anux Quality Assurance Engineer to join our engineering team. At RightScale, we use Agile programming techniques, such as test-driven development, continuous integration and testing, and story-based iterative development to build better software and to build software in a better way. In this role we look for critical thinkers - people who can rapidly consume domain knowledge and determine comprehensive, meaningful test suites based on close collaboration with our developers. We place a high value on exploratory testing and other creative testing strategies.brr/hrbrrstrongJob responsibilities include, but are notmited to the following:/strongliHandle QA testing related tasks while embedded in a engineering scrum teambrUtilize scripting languages to develop regression test automation suites for server clusters in the cloud.brVerify virtual machine images on many different clouds and distributions to be published to RightScales MultiCloud Marketplace.brVerify ServerTemplatesightScripts/MultiCloudImages to be published the RightScales MultiCloud MarketplacebrContribute to the knowledgebase, wiki and other RightScale resources to help build the best customer experience.brstrongThe ideal candidate has a Technical Background and Experience that includes:/strongliStrongnux debugging and troubleshooting skills.brAbility to diagnose and identifynux system configuration problems.brKnowledge of distro specific package managers and how they are configured.brExperience with a source control management tool (preferably SVN or Git).brBasic understanding SQL command syntax and Database replication concepts.brThe ideal candidate will be familiar with configuring NTP, iptables and apache.br1 - 3 years experience in at least one scripting language. (i.e. Bash, Perl, Ruby, python, etc)brPassion fornux, cloud computing and deploying internet servicesbrExcellent attention to detailbrExperience withnux system administration is a plus, but not required.brstrongAll candidates are expected to possess the following skill set:/strongliSelf-starting learner who thrives under pressure and enjoys successbrExcellent communication skills and strong organizational skillsbrDedication to individual development, challenging teamwork, and new technologybrFlexibility in a dynamically growing/evolving companybrbrightScale is a great place to work and we are looking for only the best.brr/hrbr class=head1 "
v2	ROUTE SALES REPRESENTATIVE TRAINEE - FOOD SALES ASSOCIATE	53.7	Route Sales Representative	1.0	0	0	[Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products, Driver/Sales Workers, Entrepreneurs Wanted - Business Opportunities, Sales Representatives, Services, All Other, Retail Salespersons, Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products, Solar Sales Representatives and Assessors, Demonstrators and Product Promoters, Door-To-Door Sales Workers, News and Street Vendors, and Related Workers, Insurance Sales Agents, Sales Agents, Securities and Commodities, Advertising Sales Agents, Sales and Related Workers, All Other]	[41, 53, 99]	0	1	"pspan styletext-align: justify;If you are a personable and self-motivated individual who is looking for a rewarding sales career in a fast-paced, people-oriented environment, join the Schwanrsquo;s team today! We are looking for an enthusiastic and driven person to serve as a Route Sales Representative Trainee. In your role as a Route Sales Representative Trainee, you will learn how to be a Route Sales Representative, whose job is to deliver a full range of high-quality frozen foods to families in residential homes as well as to businesses, group stops and senior centers and to develop new business by adding new customers. Since you will train for a commission-enhanced position, you will ultimately increase your income every time you add a new customer to your route.p alignleft;p alignstrongspanhrRoute Sales Representative Trainee ndash; Food Sales Associatestronghrp alignleft;strongJob Responsibilities/strongp alignleft;p alignleft;spanAs a Route Sales Representative Trainee, you will develop your skills to eventually be given a route of your own as a full Route Sales Representative. In your role as a Route Sales Representative Trainee, you will work closely with your manager who will train you and help you to develop your knowledge of our products and sales techniques.p alignleft;spanp alignleft;spanYour specific duties as a Route Sales Representative Trainee will include:p alignleft;span   Filling in for Route Sales Representatives who are out sick or on vacation   Riding along with your manager on route deliveries   Building new business via canvassing   Becoming familiar and comfortable with operating a Schwanrsquo;s truck   Making scheduled delivery rounds on time and with an eye toward sales and customer service   Ensuring before leaving on your route that all delivery items are on truck, including a supply of daily and weekly focus items   Treating all customers in a friendly, courteous and professional manner   Offering customers suggested daily and weekly focus items as well as seasonal items   Leaving customers with a dated sticker to remind them of when your next visit will be    Entering delivery confirmations, new customer info, upselling info and preorders into handheld device   Observing and complying with all Department of Transportation regulations   Performing all duties with a commitment to safety   Assisting at fundraising events as needed    Covering routes in other locations as neededp alignleft;spanp alignstrongspanhrRoute Sales Representative Trainee ndash; Food Sales Associate/stronghrstrong/strongp/ pspanAs a Route Sales Representative Trainee you must have the desire and motivation for financial success and career advancement. You must also be able to manage yourself since you will be working on your own approximately 80% of the time once your training is completed. A competitive nature, a strong work ethic and the ability to find and develop your own business are vital for your role as a Route Sales Representative Trainee. You must also have exceptional conversational and interpersonal skills with which you can establish rapport and build an established and loyal customer base. A love of food will also be an asset for you as a Route Sales Representative Trainee.p alignleft;spanp alignleft;spanSpecific qualifications for the Route Sales Representative Trainee position include:p alignleft;span   High school degree or equivalent; Associatersquo;s degree, Bachelorrsquo;s degree or military experience are a big plus   No experience needed, but sales and customer service experience are both a plus   Valid driverrsquo;scense and a clean driving record   Passing a background check and an MVR check   Qualifying for and maintaining a valid Department of Transportation medical card   Willing to work outdoors   Computer skills preferred   Must be at least 21 years of age p alignleft;spanstrong/stronghrpstrongRoute Sales Representative Trainee ndash; Food Sales Associate/stronghrstrong/strongpstrongBenefits/strongspanstrongspanstrongspanAs a Route Sales Representative Trainee, you will be selling a top-quality product under a brand name that is widely known and respected. There is also no income cap on your earnings once you complete your training and are given a route of your own, so every new customer you add will be money in your pocket. We also have a fun and supportive company culture in which you will find it easy to get your ideas heard. Your training as a Route Sales Representative Trainee will consist of 4 weeks of one-on-one product knowledge and sales instruction as well as online training through our Infinex site. Thereafter, your training will consist of ride-alongs with experienced Schwanrsquo;s employees, equipment instruction and so forth. Once you have been given a route as a full-fledged Route Sales Representative, you will have virtually unlimited potential to build your customer base and increase your income and you will also eventually have opportunities for advancement to territory sales leadership roles, depot management positions, etc. We value your hard work and professional dedication as a Route Sales Representative Trainee and will reward you with a competitive compensation package that includes generous base-plus-commission pay as well as a benefits package.pspanYour benefits as a Route Sales Representative Trainee will include:   Medical, dental and vision coverage   Short/long-term disability insurance   401(k)   New-customer incentives   Vacation program   Combined 40% Schwanrsquo;s product discount   Other corporate discounts via the company   Shoeoot reimbursement (after 6 months of employment) p alignleft;spanstrong/strongspan styletext-align: hrstrongdiv styletext-align: strongRoute Sales Representative Trainee ndash; Food Sales Associate/strong/hr/strongp styletext-align:  alignspanstrongspanTurn your sales talents into a fun and rewarding new career! Apply now!/strongstrongbrbrEOE/strong"
v2	Traditional Security Officer	33.10	Armed Security Officer	0.38880438	0	0	[Security Guards, First-Line Supervisors/Managers, Protective Service Workers, All Other, Transportation Security Officers, Police Patrol Officers, Security Managers]	[33, 11]	1	1	" pThe world���s leading private security organization, G4S, has an immediate job opportunity for a Traditional Security Officer. &#160;G4S is a security provider for the United States government, fortune 500 companies, nuclear power plants, oil and gas companies, airport, ports, banks, hospitals, factories, warehouses, commercial facilities, residential communities and much more.brG4S offers job security, excellent pay and benefits, and career opportunities. &#160;We offer&#160;entry level careers, management careers, sales careers and executive careers across the United States and internationally. pbRole Responsibility: ulliPerform security patrols of designated areas on foot or in vehiclebrWatch for irregular or unusual conditions that may create security concerns or safety hazardsbrSound alarms or call police or fire department in case of fire or presence of unauthorized personsbrWarn violators of rule infractions, such as loitering, smoking or carrying forbidden articlesbrPermit authorized persons to enter property and monitors entrances and exitsbrObserve departing personnel to protect against theft of company property and ensure that authorized removal of property is conducted within appropriate client requirementsbrInvestigate and prepare reports on accidents, incidents, and suspicious activitiesbrProvide assistance to customers, employees and visitors in a courteous and professional manner  brb Education,censes and Certifications RequiredpulliMust possess a high school diploma or equivalentbrMust be able to pass any State-required training or other qualifications forcensingbrPass a Statecensing test if driving a company-owned or client-provided vehicleType and Length of Specific Experience RequiredpulliIf previously employed, meaningful and verifiable work historySkills RequiredpulliAbility to operate radio or telephone equipment and/or console monitorsbrAbility to interact cordially and communicate with the publicbrEffective oral and written communication skillsbrActivestening skillsbrAbility to assess and evaluate situations effectivelybrAbility to identify critical issues quickly and accuratelybrAttention to detailOtherpulliMust be at least 18 years old or the minimum age required by the StatebrMust be&#160;a U.S. citizen or a foreign citizen authorized to legally work in the United StatesbrMust have access to reliable transportationbrMust not use illegal drugs. Must be able to pass a drug test with negative results (except when undergoing documented medical treatment).&#160;brMust be able to pass an extensive background check, including criminal history, personal references, employment and education verifications, and Department of Motor Vehicle and credit checks if applicablebrMust be able to provide, upon job offer, a DD214 discharge document with discharge status indicated, if prior militarybrUpon acceptance of a job offer, must be able to pass the following:brliMMPI - Psychological testing, if armed or otherwise requiredbrPhysical exam, if armed or required by client contractPhysical Requirements and EnvironmentppstrongEnvironment:&#160; /strongIndoor and outdoor, temperature ranges from moderate to extreme cold and heatbrMajor activity:&#160; /strongWalking, standing, speaking,stening, observingbrPhysical efforts to carry out job duties:&#160; /strongStanding, walking, and sitting. Minimal to no stooping or kneeling.brEOE M/F/D/VpstrongG4S is an Equal Opportunity/Affirmative Action Employer/strongstrongand an Alcohol- and Drug-Free Workplace/stronga ExLinkAttributehttps://community.g4s.com%2fmembers%2f%3fj%3d8886%26cookieState%3doff%26lang%3den; classexLink; hrefhttps://community.g4s.com/members/?j=8886cookieState=offlang=en;Apply for this job/a"
v2	Sterile Processing Manager	31.12	Sterile Processing Technician	0.6452422	0	0	[First-Line Supervisors/Managers of Production and Operating Workers, Industrial Production Managers, Medical Equipment Preparers, First-Line Supervisors/Managers of Office and Administrative Support Workers, General and Operations Managers, Managers, All Other, Administrative Services Managers, Quality Control Systems Managers, Supply Chain Managers, Engineering Managers]	[51, 11, 31, 43]	0	1	"p alignWe are currently seeking an experienced Sterile Processing Manager to join our progressive&#160;Sterile Processing department and world-class hospital. &#160;Community Regional Medical Center is one of the largest hospitals in California and part of a health care network that���s adding new technology and undergoing exciting expansion projects at all of its facilities. That means we���re able to offer an exceptional variety of ways for you to grow ��� both in the way you do your job as a healthcare professional and in the way youve your personalfe as well.p align styletext-align: spanbr /We invite qualified applicants to apply for the position of &#160;strongSterile Processing Manager./strongspanbr /p align styletext-align: strong&#160;/strongspanThe incumbent would be responsible for the sterile processing of instrumentation equipment and supply and distribution and management of patient equipment throughout Community Medical Centers.&#160;&#160;br /br /ESSENTIAL ACCOUNTABILITIES Manages the daily operations of the sterile processing of equipment and supply and distribution of patient equipment throughout Community Medical Centers.   Manages the activities of sterile processing personnel regarding stocking and furnishing of sterile and non-sterile supplies.   Maintains an accurate and cost effective computer-based inventory management system for supplies.   Develops, implements, and monitors policies, methods, and procedures for preparing, handling, and storing of sterile equipment.   Manages activities, such as requisitioning, storing, labeling, preparing, and distributing clinical equipment.   Implements policies and procedures for assuring sterilization.   Maintains and monitors service area targets vs. actual performance to meet operational goals.   Assists Director with the budget process through resource identification and area needs. Prepares realistic budgets reflecting needs expenditures and operating income of all assigned functions. Takes appropriate corrective action to ensure operations are managed within approved budgets. Reports budget variances to the Director in a timely manner.   Manages staffing and scheduling functions to achieve department objectives, cost effective staffing , and productivity targets. Coordinates the hiring and interviewing process. Confirms Time and Attendance is completed.   Assigns, directs, and reviews the work of subordinates, work methods, procedures, work flow, and standards for quality and quantity of work.   Coordinates the performance evaluation process and ensures consistent evaluations within the unit. Completes evaluations in a timely manner. Evaluates staff performance at least annually through the evaluation process.   Coordinates all disciplinary processes in service area and advises Director of all final written warnings and terminations. Prepares formal answers to, and recommends the adjustment of, grievances and disciplinary matters.   Assesses the development needs of staff and facilitates education/training opportunities to ensure professional development and enhanced ability to provide optimal patient care. Plans, directs, and evaluates educational and clinical professional development programs for assigned area or program./olbr / pMinimum Requirements include a Bachelors degree in Business or related field and five or more years of proven managerial experience in Sterile Processing OR nine years of experience with at least 5 years experience in managerial experience in Sterile Processing may be substituted ineu of education.&#160; Also required are the following certifications: &#160;spanCertified Registered Central Service Technician (CRCST) and&#160;Certification in Healthcare Leadership (CHL)."
v2	Senior Electrical Designer***SPI/Intergraph***	17.121	Design Engineer	0.8391215	0	0	[Electrical Engineers, Electrical Drafters, Electrical and Electronics Drafters, First-Line Supervisors/Managers of Mechanics, Installers, and Repairers, Energy Engineers, Electronic Drafters]	[17, 49]	1	1	"PSPANWe currently seek a high caliber Electrical Designer with Petrochem or Chemical experience for&#160;a DIRECT HIRE basis&#160;to join&#160;our client���s team of experienced professionals. Based in Long Beach, CA.BR PBSPANSPANJob Requirements /SPANBRPSPANExperience with control systems,&#160;SPANPLC Wiring Diagrams,&#160;SPANAutoCAD, Singlene Diagrams, PIDs, switchgear, motor schematics, panel schedules and wiring connections. Knowledge of NEC CodesBRBRSTRONGSPI experience preferred but will entertain&#160;SPANIntergraph&#160;/STRONGSTRONGSPANSP PIDBRSTRONGGeneration of detailed control panel wiring and layout drawings and&#160;modification of existing conduit routing drawings and details. Experience&#160;working on PIDs in a heavy industrial (oil/gas, petrochemical, chemical plant) environment. Familiarity with Motor Control Centers, breakers, starters,ghting panels, and transformersBRBRSTRONGComprehensive Employee Benefits: Bonus Plans,&#160;401K,&#160;Employee Stock Ownership, Growth opportunity!&#160;BRSTRONGIf interested , please contact&#160;Ann Pringle(949-349-4922) a hrefhttp://api.careerbuilder.com/v1/application/applylink?developerkey=WDH53HS62R10N37JG115JobDID=JHP80G68PRV48T1KL69DID=JHP80G68PRV48T1KL69;[Click Here to Email Your Resum]/a or apply via thenk//SPANBRTRS Staffing Solutions is an Equal Opportunity Employer that recognizes the value of a diverse workforce.&#160; Employment decisions are based on job related criteria and not on the basis of any unlawful criteria. &#160;We ensure equal access to employment opportunities, services, and programs.&#160; PSPAN&#160;PSPANMust have legal right to work in the United States. We thank all applicants for their interest; however, only those selected for interviews will be contactedPSPAN&#160;P&#160;/BR"
v2	Rehabilitation Consultant	29.1	Physical Therapist	1.0	0	0	[Physical Therapists, Occupational Therapists, Registered Nurses, Physical Therapist Assistants, Occupational Therapist Assistants, Medical and Health Services Managers, Speech-Language Pathologists, Recreational Therapists]	[29, 31, 11]	1	1	"stronguREHABILITATION&#160;CONSULTANT, FULL-TIME- OPENINGS IN&#160;BRONX, NASSAU, SUFFOLK, WESTCHESTER&#160;AND&#160;QUEENS/u/strong&#160;brrAssesses the rehabilitation needs of the patient through professional knowledge and skills in observation, interviewing and comprehensive therapy assessment.&#160;brEstablishes and evaluates appropriate treatment plans, identifies appropriate treatment outcomes and duration of treatment, in conjunction with the physician.brOversees and implements the therapy plan of care by periodic assessment, planning, teaching and coordination. Recommends necessary equipment to increase client���s function and independence.&#160;brManages a caseload and provides therapy services to patients, as prescribed by the physician. Assesses for and directs services provided by third party providers and participates in third party provider supervision and ongoing clinical skills assessment.&#160;brAppraises services provided, the need for revision of goals treatment and approaches to patient care, and discharge planning for assigned patients.&#160;brDocuments evaluation data, treatments, communication concerning patient program and discharge plans and patient���s response to therapy interventions on a timely basis. Initiates and maintains timely written and verbal communication to ensure coordinated, quality patient care.&#160;brrcensure:cense and current registration to practice as a Physical Therapist required. Valid driverscense may be required, as determined by operationalegional needs.&#160;brr/Education: Bachelor���s Degree, Master���s Degree or entry level Doctorate Degree in Physical Therapy from a program approved by the New York State Department of Education required.&#160;brr/Experience: Minimum of one year of home care and/or acute care experience required. Geriatric experience preferred. Bilingual skills may be required, as determined by operational needs. "
