File Name	Original Title	Exptected Title	Carotene Expected Title	Expected SOCs	Carotene Socs	Carotene ID	Carotene Title	Confidence	In SOCs	Title Match	Description
v2	Director of OB	"Clinical Director OR Medical Director OR ""Director of OB"""	[clinical director, medical director, director of ob]	[11, 29]	[29]	29.30660	Obstetrics (OB) Technician	1.0	1	0	
v2	Director-Risk Management	Director of Risk Management	[director of risk management]	[11]	[11]	11.314	Director of Risk Management	0.9947736	1	1	
v2	"Director, Business Health Services - Occupational"	Health Services Director	[health services director]	[11, 29]	[11]	11.54	Health Services Director	1.0	1	1	
v2	"Director of Nursing,(7th Floor) - 7th Floor"	Director of Nursing	[director of nursing]	[29, 11]	[41]	41.30959	Floor Supervisor	1.0	0	0	
v2	Asst Financial Manager	Financial Services Manager OR Finance Manager	[financial services manager, finance manager]	[11, 13]	[11]	11.85	Manager of Financial Analysis and Planning	0.33735642	1	0	
v2	Product Manager	Product Manager	[product manager]	[11, 15]	[11]	11.6	Product Manager	1.0	1	1	
v2	Channel Sales Manager	Channel Manager	[channel manager]	[11, 41]	[11]	11.0	Sales Manager	0.5	1	0	
v2	Marketing Manager	Marketing Manager	[marketing manager]	[11]	[11]	11.5	Marketing Manager	1.0	1	1	
v2	Sr. Product Marketing Manager	Marketing Manager	[marketing manager]	[11, 19]	[11]	11.6	Product Manager	0.5	1	0	
v2	DIRECTOR PRODUCT DEVELOPMENT	Director of Product Development	[director of product development]	[11]	[11]	11.34	Director of Product Development	1.0	1	1	
v2	District Sales Manager	District Manager	[district manager]	[11, 41]	[11]	11.0	Sales Manager	0.5	1	0	
v2	CPA Firm Managers (& Staff & Seniors)	Audit Manager OR Tax Manager	[audit manager, tax manager]	[11, 13]	[11]	11.40	Audit Manager	0.63412035	1	1	
v2	Sr Product Marketer- Enterprise Software	Product Manager	[product manager]	[11, 15]	[11]	11.6	Product Manager	0.5711027	1	1	
v2	DISTRICT MANAGER	District Manager	[district manager]	[11]	[11]	11.10	District Manager	1.0	1	1	
v2	Service / Restaurant Managers	Restaurant Manager	[restaurant manager]	[11, 35]	[35]	35.0	Restaurant Manager	0.5	1	1	
v2	Design Build Project Manager - Field Operations	Project Manager	[project manager]	[11, 47]	[11]	11.95	Project Director	0.5126946	1	0	
v2	DISTRICT MANAGER	District Manager	[district manager]	[11, 41]	[11]	11.10	District Manager	1.0	1	1	
v2	STORE MANAGER	Store Manager	[store manager]	[11, 41]	[41]	41.15	Store Manager	0.9949655	1	1	
v2	Marketing Manager/ Communications Mgr.	Marketing Manager	[marketing manager]	[11, 27]	[11]	11.5	Marketing Manager	0.66151834	1	1	
v2	General Manager	General Manager	[general manager]	[11]	[11]	11.2	General Manager	1.0	1	1	
v2	Assistant Direct Marketing Manager	Marketing Manager	[marketing manager]	[11, 13, 41]	[11]	11.5	Marketing Manager	1.0	1	1	
v2	Regional Sales Manager	Sales Manager	[sales manager]	[11, 41]	[11]	11.0	Sales Manager	1.0	1	1	
v2	VP Operations	Vice President(VP) of Operations	[vice president(vp) of operations]	[11]	[11]	11.177	Vice President (VP) of Operations	1.0	1	0	
v2	MARKETING DIRECTOR	Marketing Director	[marketing director]	[11]	[11]	11.24	Marketing Director	1.0	1	1	
v2	Regional Channel Sales Manager	Channel Manager	[channel manager]	[11, 41]	[11]	11.0	Sales Manager	0.5	1	0	
v2	Regional Sales Manager	Sales Manager	[sales manager]	[11, 41]	[11]	11.0	Sales Manager	1.0	1	1	
v2	Benefits and Compensation Manager	Benefits Manager OR Compensation Manager	[benefits manager, compensation manager]	[11]	[11]	11.127	Compensation Manager	0.46159798	1	1	
v2	Regional Manager - SC	Regional Service Manager or Sales Manager	[regional service manager, sales manager]	[11, 41]	[49]	49.2	Maintenance Manager	1.0	0	0	
v2	Accountant	Accountant	[accountant]	[13]	[13]	13.0	Accountant	1.0	1	1	
v2	Instructor/Trainer/VB	Training Instructor OR Technical Trainer	[training instructor, technical trainer]	[13, 25, 39]	[13]	13.35	Technical Trainer	0.3345066	1	1	
v2	"Cost Analyst - Estimating, Pricing"	Cost Analyst	[cost analyst]	[13]	[13]	13.34	Cost Analyst	0.8389951	1	1	
v2	Print and Direct Mail Media Buyer	Senior Buyer	[senior buyer]	[13, 27, 11]	[13]	13.7	Senior Buyer	0.90436065	1	1	
v2	Accounting Supervisor	"Accountant OR Account Supervisor OR ""Accounting Supervisor"""	[accountant, account supervisor, accounting supervisor]	[43, 13]	[13]	13.0	Accountant	1.0	1	1	
v2	Director of Internal Audit	Audit Director	[audit director]	[13, 11]	[13]	13.143	Auditor	1.0	1	0	
v2	SR ACCOUNTANT	Accountant	[accountant]	[13]	[13]	13.0	Accountant	1.0	1	1	
v2	Senior Accountant	Accountant	[accountant]	[13]	[13]	13.0	Accountant	1.0	1	1	
v2	STAFF ACCOUNTANT	Staff Accountant	[staff accountant]	[13]	[13]	13.30129	Staff Accountant	1.0	1	1	
v2	SENIOR ACCOUNTANTS	Accountant	[accountant]	[13]	[13]	13.0	Accountant	1.0	1	1	
v2	SENIOR COST ACCOUNTANT	Cost Accountant	[cost accountant]	[13]	[13]	13.30384	Cost Accountant	0.78890115	1	1	
v2	"AUDITOR, SENIOR"	Auditor	[auditor]	[13]	[13]	13.143	Auditor	1.0	1	1	
v2	AVP/ Technology Auditor	Auditor	[auditor]	[13, 15]	[13]	13.143	Auditor	1.0	1	1	
v2	Senior Auditors	Auditor	[auditor]	[13]	[13]	13.143	Auditor	1.0	1	1	
v2	Senior Accountant- Healthcare	Accountant	[accountant]	[13]	[13]	13.0	Accountant	1.0	1	1	
v2	"ACCOUNTANT, PROJECT"	Accountant	[accountant]	[13]	[13]	13.0	Accountant	0.84069264	1	1	
v2	Senior Tax Accountant	Tax Accountant	[tax accountant]	[13, 11]	[13]	13.30230	Tax Accountant	1.0	1	1	
v2	Financial Analyst	Financial Analyst	[financial analyst]	[13]	[13]	13.3	Financial Analyst	1.0	1	1	
v2	Corporate Tax Staff/Sr.	Tax Staff	[tax staff]	[13]	[13]	13.0	Accountant	0.5	1	0	
v2	International Tax Manager	"""Tax Manager"""	[tax manager]	[11, 13]	[13]	13.64	Services Manager	0.55136025	1	0	
v2	Accountant Auditor CPA Auditing Tax	Auditor OR Accountant	[auditor, accountant]	[13]	[13]	13.143	Auditor	0.7961422	1	1	
v2	Cost   Accountant	Cost Accountant	[cost accountant]	[13]	[13]	13.30384	Cost Accountant	1.0	1	1	
v2	LOAN OFFICER	Loan Officer	[loan officer]	[13]	[13]	13.8	Loan Officer	1.0	1	1	
v2	Management Consultant	Management Consultant OR Consulting Manager	[management consultant, consulting manager]	[13]	[13]	13.30056	Managing Consultant	1.0	1	0	
v2	SR. INTERNAL AUDITORS	Auditor	[auditor]	[13]	[13]	13.143	Auditor	0.9032816	1	1	
v2	JR. ACCOUNTANT	Accountant	[accountant]	[13]	[13]	13.0	Accountant	1.0	1	1	
v2	Buyer Planner	Buyer Planner	[buyer planner]	[13]	[13]	13.36	Buyer Planner	0.9932517	1	1	
v2	Training Specialist	Training and Development Specialist	[training and development specialist]	[13, 25]	[13]	13.6	Training and Development Specialist	1.0	1	1	
v2	Affiliate Business Accountant	Accountant	[accountant]	[13]	[13]	13.0	Accountant	0.8273287	1	1	
v2	Staff Accountant (Expense)	Staff Accountant	[staff accountant]	[13]	[13]	13.30129	Staff Accountant	1.0	1	1	
v2	Senior Staff Accountant (Revenue)	Staff Accoutant	[staff accoutant]	[13]	[13]	13.30129	Staff Accountant	0.79146826	1	0	
v2	"Sr. Trainer/CABS, SAP"	Technical Trainer OR Technical Instructor OR Training and Development Specialist	[technical trainer, technical instructor, training and development specialist]	[13]	[13]	13.135	SAP Consultant	0.45290133	1	0	
v2	Staff Accountant	Staff Accountant	[staff accountant]	[13]	[13]	13.30129	Staff Accountant	1.0	1	1	
v2	General Ledger/Special Projects Acct.	General Ledger Accountant	[general ledger accountant]	[13]	[13]	13.11242	General Ledger Accountant	1.0	1	1	
v2	Senior Localization Engineer	"""Localization Engineer"""	[localization engineer]	[15]	[11]	11.1	Project Manager	0.76415634	0	0	
v2	JAVA DEVELOPER	Java Developer	[java developer]	[15]	[15]	15.2	Java Developer	1.0	1	1	
v2	POWERBUILDER APPLICATION DEVELOPER	"Application Developer OR ""Powerbuilder Application Developer"""	[application developer, powerbuilder application developer]	[15]	[15]	15.2	Java Developer	0.38616815	1	0	
v2	SYSTEM ANALYST	Systems Analyst	[systems analyst]	[15]	[15]	15.9	Systems Analyst	1.0	1	1	
v2	Powerbuilder  Application Developer	"Application Developer OR ""Powerbuilder Application Developer"""	[application developer, powerbuilder application developer]	[15]	[15]	15.2	Java Developer	0.38616815	1	0	
v2	Sr. Statistical Programmer	Statistical Programmer	[statistical programmer]	[15]	[15]	15.30858	Statistical Programmer	0.999504	1	1	
v2	Database Administrator	Database Administrator	[database administrator]	[15]	[15]	15.10	Database Administrator	1.0	1	1	
v2	UNIX Internet System Administrator	Unix Administrator OR Systems Administrator	[unix administrator, systems administrator]	[15]	[15]	15.48	Unix Administrator	0.5	1	1	
v2	Internet/Web Developers	Web Developer	[web developer]	[15]	[15]	15.11	Web Developer	1.0	1	1	
v2	AS/400 RPG Programmer	AS 400 RPG Programmer	[as 400 rpg programmer]	[15]	[15]	15.4	Programmer	1.0	1	0	
v2	AS/400 Programmer/Analyst :Many openings	AS 400 RPG Programmer	[as 400 rpg programmer]	[15]	[15]	15.4	Programmer	1.0	1	0	
v2	ORDBMS-JAVA Engineer	Java Developer OR Senior Java Software Engineer	[java developer, senior java software engineer]	[15]	[15]	15.118	Senior Java Software Engineer	1.0	1	1	
v2	Principal Analyst	Information Technology (IT) Systems Analyst	[information technology (it) systems analyst]	[15]	[15]	15.9	Systems Analyst	1.0	1	0	
v2	Java Developer	Java Developer	[java developer]	[15]	[15]	15.2	Java Developer	1.0	1	1	
v2	Senior Consultant / Base24 Analyst	Senior IT Consultant	[senior it consultant]	[15]	[13]	13.17	Compensation Analyst	0.23713863	0	0	
v2	Programmer (C/C++)	Programmer	[programmer]	[15]	[15]	15.4	Programmer	0.6966	1	1	
v2	Systems Analyst	Systems Analyst	[systems analyst]	[15]	[15]	15.9	Systems Analyst	1.0	1	1	
v2	Visual Basic Developer	Visual Basic Developer	[visual basic developer]	[15]	[15]	15.166	Visual Basic Developer	0.99874705	1	1	
v2	DATABASE ADMINISTRATOR (ORACLE)	Database Administrator	[database administrator]	[15]	[15]	15.10	Database Administrator	1.0	1	1	
v2	C/C++ Programmer/Analyst	"C Programmer OR Programmer OR ""C/C++ Programmer"""	[c programmer, programmer, c/c++ programmer]	[15]	[15]	15.4	Programmer	1.0	1	1	
v2	Web Application Developers	Web Developer	[web developer]	[15]	[15]	15.2	Java Developer	0.50620073	1	0	
v2	Senior AS/400 Programmer Analyst	AS 400 RPG Programmer	[as 400 rpg programmer]	[15]	[15]	15.4	Programmer	1.0	1	0	
v2	Senior AS/400 Programmer Analyst	AS 400 RPG Programmer	[as 400 rpg programmer]	[15]	[15]	15.4	Programmer	1.0	1	0	
v2	"OpenVMS Systems Administrator, Sr."	Systems Administrator	[systems administrator]	[15]	[15]	15.5	Systems Administrator	1.0	1	1	
v2	Java Senior Software Engineer	Senior Java Software Engineer	[senior java software engineer]	[15]	[15]	15.0	Software Engineer	0.5	1	0	
v2	Data Conversion Analyst	Data Conversion Developer	[data conversion developer]	[15]	[15]	15.17	Data Analyst	0.5	1	0	
v2	Network Service Engineer	Network Engineer	[network engineer]	[15]	[41]	41.25	Sales Engineer	1.0	0	0	
v2	Mainframe Programmer/Analyst	Programmer OR Programmer Analyst	[programmer, programmer analyst]	[15]	[15]	15.4	Programmer	0.6863964	1	1	
v2	Technical Support Coordinator	Systems Support Coordinator	[systems support coordinator]	[15]	[15]	15.165	Systems Support Coordinator	1.0	1	1	
v2	Visual C++ P/A with NT	C Developer	[c developer]	[15]	[11]	11.31469	Visual Manager	1.0	0	0	
v2	"Software Developer, High Availability"	Software Engineer	[software engineer]	[15]	[15]	15.0	Software Engineer	0.5310222	1	1	
v2	EDI Technical Specialist	EDI Analyst	[edi analyst]	[15]	[15]	15.28	Technical Lead	0.38605702	1	0	
v2	AS400/RPG Programmer/Analyst	AS 400 RPG Programmer	[as 400 rpg programmer]	[15]	[15]	15.302	AS400 RPG Programmer	0.52673984	1	0	
v2	Jr. SAS Programmer w. SQL	SAS Programmer	[sas programmer]	[15]	[15]	15.30550	SAS Programmer	1.0	1	1	
v2	Web Developer	Web Developer	[web developer]	[15]	[15]	15.11	Web Developer	1.0	1	1	
v2	Jr. Oracle DBA Consultant	Database Administrator OR Oracle Consultant	[database administrator, oracle consultant]	[15]	[15]	15.10	Database Administrator	1.0	1	1	
v2	AS400 RPG P/A II	AS 400 RPG Programmer	[as 400 rpg programmer]	[15]	[15]	15.302	AS400 RPG Programmer	0.5299265	1	0	
v2	Oracle Data Base Administrator	Database Administrator	[database administrator]	[15]	[15]	15.10	Database Administrator	1.0	1	1	
v2	DB2 Database Administrator (Junior)	Database Administrator	[database administrator]	[15]	[15]	15.10	Database Administrator	1.0	1	1	
v2	IT Project Manager	Project Manager	[project manager]	[15]	[15]	15.1	Project Manager	0.9994941	1	1	
v2	AS400 RPG P/A III	AS 400 RPG Programmer	[as 400 rpg programmer]	[15]	[15]	15.302	AS400 RPG Programmer	0.52992654	1	0	
v2	PC Technical Support Specialist	Client Support Specialist OR IT Support Specialist	[client support specialist, it support specialist]	[15]	[15]	15.116	Client Support Specialist	1.0	1	1	
v2	NT or UNIX Internet System Administrator	Systems Administrator	[systems administrator]	[15]	[15]	15.5	Systems Administrator	0.5	1	1	
v2	Real Time Embedded SW Engineer 1007	Software Engineer	[software engineer]	[15]	[15]	15.0	Software Engineer	0.84799194	1	1	
v2	Principal Engineer	"""Principal Engineer"""	[principal engineer]	[15]	[17]	17.1	Mechanical Engineer	0.3529412	0	0	
v2	Network Engineers	Network Engineer	[network engineer]	[15, 17]	[15]	15.8	Network Engineer	1.0	1	1	
v2	Senior Application Developer	Application Developer	[application developer]	[15]	[15]	15.2	Java Developer	1.0	1	0	
v2	Content Specialist	Content Specialist	[content specialist]	[27]	[15]	15.211	Web Specialist	1.0	0	0	
v2	Desktop Engineer	Desktop Engineer	[desktop engineer]	[15]	[15]	15.80	Desktop Engineer	1.0	1	1	
v2	Web Application Designer	Web Designer	[web designer]	[15]	[15]	15.42	Web Designer	0.34951174	1	1	
v2	Sr. Unix Administrator	Unix Administrator	[unix administrator]	[15]	[15]	15.48	Unix Administrator	1.0	1	1	
v2	"JavaScript, Web Site Developer"	Web Developer OR JavaScript Developer	[web developer, javascript developer]	[15]	[15]	15.11	Web Developer	0.58034486	1	1	
v2	C/C++ PROGRAMMER/ANALYST	C Developer OR Programmer Analyst	[c developer, programmer analyst]	[15]	[15]	15.4	Programmer	1.0	1	0	
v2	Programmer	Programmer	[programmer]	[15, 51]	[15]	15.4	Programmer	1.0	1	1	
v2	Web Developer	Web Developer	[web developer]	[15]	[15]	15.11	Web Developer	1.0	1	1	
v2	SAP Oracle database expert. (SAP)	Database Administrator	[database administrator]	[15]	[15]	15.10	Database Administrator	0.5753515	1	1	
v2	HVAC/R Design Engineer	HVAC Engineer	[hvac engineer]	[17]	[17]	17.121	Design Engineer	0.6449334	1	0	
v2	RF MICROWAVE ENGINEERS DESIGN TEST	Radio Frequency Engineer	[radio frequency engineer]	[17]	[17]	17.20	Radio Frequency Engineer	0.47300282	1	1	
v2	Supplier Quality Engineer	Quality Engineer	[quality engineer]	[17]	[17]	17.30039	Quality Engineer	1.0	1	1	
v2	Staff Mechanical Engineer	Mechanical Engineer	[mechanical engineer]	[17]	[17]	17.101	Staff Engineer	0.5	1	0	
v2	Process Engineer	Process Engineer	[process engineer]	[17]	[17]	17.8	Process Engineer	1.0	1	1	
v2	Circuit Design Engineer	Circuit Design Engineer	[circuit design engineer]	[17]	[17]	17.166	Circuit Design Engineer	0.9935736	1	1	
v2	Quality Engineer - SMT TECHNOLOGY	Quality Engineer	[quality engineer]	[17]	[17]	17.5	Manufacturing Engineer	0.44583434	1	0	
v2	Electronic Technician	Electronics Technician	[electronics technician]	[17, 49]	[17]	17.9	Electronics Technician	1.0	1	1	
v2	Product /Acoustic Design Engineer	Product Engineer OR Design Engineer	[product engineer, design engineer]	[17, 27]	[17]	17.121	Design Engineer	0.5	1	1	
v2	Mechanical Development Engineer	Mechanical Engineer	[mechanical engineer]	[17]	[17]	17.1	Mechanical Engineer	1.0	1	1	
v2	Signal Integrity Design Engineer	Signal Processing Engineer	[signal processing engineer]	[17]	[17]	17.211	Signal Processing Engineer	0.4744057	1	1	
v2	Mechanical Design Engineers	Mechanical Engineer OR Design Engineer	[mechanical engineer, design engineer]	[17]	[17]	17.121	Design Engineer	0.5	1	1	
v2	Signal Integrity Design Engineer 1450	Signal Processing Engineer	[signal processing engineer]	[17]	[17]	17.211	Signal Processing Engineer	0.4744057	1	1	
v2	Market Research Analyst	Research Analyst	[research analyst]	[13]	[19]	19.4	Research Analyst	1.0	0	1	
v2	Marketing Analyst	Research Analyst	[research analyst]	[13]	[19]	19.211	Assistant Analyst	0.51254815	0	0	
v2	MARKET ANALYST	Research Analyst	[research analyst]	[13]	[19]	19.4	Research Analyst	1.0	0	1	
v2	Social Worker Msw	Social Worker	[social worker]	[21]	[21]	21.2	Social Worker	1.0	1	1	
v2	Social Worker / MSW	Social Worker	[social worker]	[21]	[21]	21.2	Social Worker	1.0	1	1	
v2	Community Support Specialist	Community Support Staff	[community support staff]	[21]	[21]	21.74	Community Support Staff	0.6555748	1	1	
v2	Career Services Advisor - Culinary	Career Services Advisor	[career services advisor]	[21]	[21]	21.27	Career Services Advisor	1.0	1	1	
v2	Family Preservation Coordinator	"""Family Preservation Coordinator"""	[family preservation coordinator]	[21]	[21]	21.46	Family Therapist	0.9050295	1	0	
v2	Commercial Litigation Associate	Litigation Attorney	[litigation attorney]	[23]	[23]	23.6	Litigation Attorney	0.80511665	1	1	
v2	Commercial Litigation Associate Attorney	Litigation Attorney	[litigation attorney]	[23]	[23]	23.6	Litigation Attorney	0.93732345	1	1	
v2	Commercial Litigation Trial Attorney	Trial Attorney	[trial attorney]	[23]	[23]	23.22	Trial Attorney	0.73778236	1	1	
v2	"Para Professional (Teaching Assistant) ESL, Spc Ed, Early Chldhd"	Teaching Assistant	[teaching assistant]	[25]	[25]	25.44	Teaching Assistant	1.0	1	1	
v2	Elementary Reading Teacher	Reading Teacher	[reading teacher]	[25]	[25]	25.103	Reading Teacher	0.8542205	1	1	
v2	Preschool Associate Teacher	Preschool Teacher	[preschool teacher]	[25]	[25]	25.1	Preschool Teacher	0.55760443	1	1	
v2	Internet Graphic Designer	Graphic Designer	[graphic designer]	[27, 15]	[27]	27.1	Graphic Designer	1.0	1	1	
v2	Public Relations Manager	Public Relations Manager	[public relations manager]	[11, 27]	[11]	11.31045	Public Relations Manager	1.0	1	1	
v2	GRAPHIC DESIGNER	Graphic Designer	[graphic designer]	[27, 15]	[27]	27.1	Graphic Designer	1.0	1	1	
v2	Media Planner	Media Planner	[media planner]	[27]	[27]	27.89	Media Planner	1.0	1	1	
v2	Registered Nurse	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	1	
v2	RN - 4 Central	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	0.3258367	1	1	
v2	RN - 4 South Tower Oncology	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	0.5971822	1	1	
v2	RN - 5 Central	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	0.35714287	1	1	
v2	RN - 5 South Tower	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	0.69666636	1	1	
v2	Registered Nurse - 3 Central	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	0.8488761	1	1	
v2	Registered Nurse - 3 Central	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	0.8488761	1	1	
v2	RN- Emergency Services.	Emergency Room (ER) Nurse	[emergency room (er) nurse]	[29]	[29]	29.13	Emergency Room (ER) Nurse	0.8374465	1	1	
v2	RN- Emergency Services.	Emergency Room (ER) Nurse	[emergency room (er) nurse]	[29]	[29]	29.13	Emergency Room (ER) Nurse	0.8374465	1	1	
v2	"Registered Nurse - Perioperative Nursing, PACU"	Post-Anesthesia Care unit (PACU) Nurse	[post-anesthesia care unit (pacu) nurse]	[29]	[29]	29.66	Post-Anesthesia Care unit (PACU) Nurse	1.0	1	1	
v2	Registered Nurse - NICU	Neonatal Intensive Care Unit (NICU) Nurse	[neonatal intensive care unit (nicu) nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	0	
v2	Registered Nurse - Renal Dialysis	Dialysis Nurse	[dialysis nurse]	[29]	[29]	29.63	Dialysis Nurse	1.0	1	1	
v2	Registered Nurse - Critical Care	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	1	
v2	Registered Nurse--Coronary Care	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	0.58130324	1	1	
v2	Nurse Manager--Medical-Surgical	Medical-Surgical Nurse Manager	[medical-surgical nurse manager]	[11, 29]	[29]	29.31152	Medical-Surgical Nurse Manager	0.58754015	1	1	
v2	STAFF REGISTERED NURSE/RECOVERY ROOM	Recovery Room Nurse	[recovery room nurse]	[29]	[29]	29.0	Registered Nurse	0.4661573	1	0	
v2	STAFF REGISTERED/WILMED NURSING CARE CENTER	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	0.48244822	1	1	
v2	Registered Nurse - Operating Room	Registered Nurse	[registered nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	1	
v2	"Charge Nurse - EMERGENCY CENTER ($5,000 sign-on bo"	Charge Nurse	[charge nurse]	[29]	[29]	29.40	Charge Nurse	0.89307827	1	1	
v2	RN Shift Coordinator- SMHC	"""Nursing Shift Coordinator"""	[nursing shift coordinator]	[29]	[29]	29.78	Quality Improvement Nurse	0.23410289	1	0	
v2	RN - Med/Surg	Medical-Surgical Nurse	[medical-surgical nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	0	
v2	"RN-Endoscopy ($5,000 Sigh-on bonus offered to FT E"	Endoscopy Nurse	[endoscopy nurse]	[29]	[29]	29.139	Endoscopy Nurse	0.5829002	1	1	
v2	Physical Therapist	Physical Therapist	[physical therapist]	[29]	[29]	29.1	Physical Therapist	1.0	1	1	
v2	"RN-Post Anesthesia Care Unit ($5,000 Sign-on bonus"	Post-Anesthesia Care unit (PACU) Nurse	[post-anesthesia care unit (pacu) nurse]	[29]	[29]	29.66	Post-Anesthesia Care unit (PACU) Nurse	1.0	1	1	
v2	"RN Med/Surg, Mercy Hospital Grayling - Grayling, M"	Medical-Surgical Nurse	[medical-surgical nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	0	
v2	Registered Nurse - Emergency Room	Emergency Room (ER) Nurse	[emergency room (er) nurse]	[29]	[29]	29.0	Registered Nurse	0.5	1	0	
v2	Registered Nurse- Medicine/Surgery (4th Flr)	Medical-Surgical Nurse	[medical-surgical nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	0	
v2	Critical Care Unit - RN	Intensive Care Unit (ICU) Nurse	[intensive care unit (icu) nurse]	[29]	[29]	29.16	Intensive Care Unit (ICU) Nurse	0.7232452	1	1	
v2	Cardiopulmonary Clinical Nurse Specialist	Clinical Nurse	[clinical nurse]	[29]	[11]	11.33	Nurse Manager	0.3338295	0	0	
v2	OR Staff Nurse	Staff Nurse	[staff nurse]	[29]	[29]	29.12	Staff Nurse	1.0	1	1	
v2	Labor & Delivery RN	Labor and Delivery Nurse	[labor and delivery nurse]	[29]	[29]	29.17	Labor and Delivery Nurse	0.6523734	1	1	
v2	"Nurse Coordinator, Pain Center"	Nurse Coordinator	[nurse coordinator]	[29]	[29]	29.0	Registered Nurse	0.32137764	1	0	
v2	RN-General Surgery	Surgical Unit Nurse	[surgical unit nurse]	[29]	[29]	29.18	Surgical Unit Nurse	0.65562665	1	1	
v2	RN-General Surgery 11p -7:30a	Surgical Unit Nurse	[surgical unit nurse]	[29]	[29]	29.18	Surgical Unit Nurse	0.68097544	1	1	
v2	Occupational Therapist	Occupational Therapist	[occupational therapist]	[29]	[29]	29.4	Occupational Therapist	1.0	1	1	
v2	Charge Nurse - Med/Surg	Charge Nurse	[charge nurse]	[29]	[29]	29.40	Charge Nurse	0.6858486	1	1	
v2	RN-Operating Room	Cardiovascular Operating Room (CVOR) Nurse	[cardiovascular operating room (cvor) nurse]	[29]	[29]	29.73	Cardiovascular Operating Room (CVOR) Nurse	1.0	1	1	
v2	RN-PACU	Post-Anesthesia Care unit (PACU) Nurse	[post-anesthesia care unit (pacu) nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	0	
v2	RN-PACU	Post-Anesthesia Care unit (PACU) Nurse	[post-anesthesia care unit (pacu) nurse]	[29]	[29]	29.0	Registered Nurse	1.0	1	0	
v2	Pharmacist In Charge	Pharmacist	[pharmacist]	[29]	[29]	29.26	Pharmacist	0.96858376	1	1	
v2	RRT OR CRTT - Respiratory Therapist	Respiratory Therapist	[respiratory therapist]	[29]	[29]	29.20	Respiratory Therapist	1.0	1	1	
v2	Endoscopy RN	Endoscopy Nurse	[endoscopy nurse]	[29]	[29]	29.139	Endoscopy Nurse	0.5730598	1	1	
v2	Pharmacist-Staff	Pharmacist	[pharmacist]	[29]	[29]	29.26	Pharmacist	1.0	1	1	
