File Name	Original Title	Exptected Title	Carotene Expected Title	Expected SOCs	Carotene Socs	Carotene ID	Carotene Title	Confidence	In SOCs	Title Match	Description
v2	VP of  Marketing	Vice President (VP) of Marketing	[vice president (vp) of marketing]	[11, 19]	[11, 49]	11.196	Vice President (VP) of Marketing	1.0	1	1	"“Millions of people use _____.com.”  Making that statement a reality for this company is your opportunity to lead the marketing life cycle of a revolutionary Internet-based support service.  Your achievements as an innovative, seasoned professional have placed you at the top of your profession.  As a proven marketing pro, you will be responsible for the look, feel, distribution and positioning of the company.  Broad industry knowledge and contacts will allow you to effectively build and manage your team. You should have 1-15 years of industry experience with demonstrable success in positioning and bringing complex consumer products to market with a strong brand identity.  Your abilities should include the following: -competitive analysis -user research -market research -product trend analysis -product management -positioning and branding -collateral production -media planning -direct marketing -evangelism and PR -customer service  The company’s marketing strategy makes heavy use of vertical marketing and the pioneering business model is dependent upon proper market positioning and flawless execution of a strategic marketing plan.  It will be your responsibility to ensure a continually growing customer base and to build a strong consumer brand.  Location:  Santa Barbara, CA Please send resume, preferably in the form of a Word document attachment, to Jennifer Veblen:"
v2	Director of Business Development	Business Development Director	[business development director]	[11]	[11, 19]	11.48	Business Development Director	1.0	1	1	"Outstanding opportunity to join the growing Business Development & Sales Department at MaMaMedia Inc., a Soho-based, leading children's media company creating Internet-centered products for young children and their families. The candidate should be enthusiastic about joining an entrepreneurial, fun, and fast-growing Internet company. As the Director of Business Development you will:  Develop innovative business alliances with brand-name partners in diverse industries such as hardware, packaged goods, and online companies to build traffic and increase awareness of MaMaMedia via online and offline vehicles. Create new partnering strategies and packages to market and distribute our products and services. This will involve working closely with our Marketing Department to assess and leverage the branding and outreach potential of every deal. Close deals by identifying, qualifying and building relationships with partners. Manage existing partnerships; renew and expand these relationships.  The ideal candidate will have: New account development and strategic account management skills. Ability to interface with senior level executives, negotiate, and close a deal. Experience in consumer product marketing; experience with kid(s) products a plus. BA/BS required. Excellent presentation and interpersonal skills. Ability to work in a fast-paced and challenging environment. Solid computer skills and understanding of technology. Candidate must be comfortable using various computer programs including Word, Excel, PowerPoint, Outlook and the Internet. (Email is the company's primary internal communication tool.)  Compensation: Package will include a combination of salary, bonus, and options.  This is a great opportunity to join a dynamic company with unlimited growth potential. Email or fax your resume for consideration to jobs@mamamedia.com (Subject: Director of Business Development), 212-334-3276 (fax.)"
v2	Director of OR	"Medical Director OR Clinical Director OR ""Director of Operating Room (OR)"""	[medical director, clinical director, director of operating room (or)]	[11, 29]	[11, 27]	11.27	Medical Director	1.0	1	1	"Profession: Nursing Specialties: Management, Operating Room Community Health Systems, Inc., a publicly owned company since June 9th, 2000, is currently seeking a talented Director of the Operating Room at Western Arizona Regional Medical Center in Bullhead City, AZ who desires a position with a growth-oriented, national healthcare system. CHS offers great opportunities for advancement with in its nationwide system of 53 hospitals in 20 states. Come join the team!   This position requires 2 to 3 years supervisory experience in an acute care setting.  Facility: Highland Medical Center  Description: Highland Medical Center has provided medical care with a personal touch to residents of Lubbock and surrounding communities for more than 30 years. The 123-bed acute care facility is accredited by JCAHO and provides staff privileges to more than 150 physicians. Highland Medical center is one of four hospitals in the Lubbock area, serving a primary population of 200,000 and an extended service area of over 500,000.  The hospital provides a full range of services to the community. Family practice, obstetrics and gynecology, skilled nursing, industrial medicine, orthopedics, urology and oncology are just some of the services that enable Highland to uphold its family-centered philosophy. Our diagnostic capabilities include radiology, laboratory, endoscopy and cardiopulmonary.   Highland Medical Center boasts the only comprehensive outpatient diabetes education program in Lubbock, focusing on wellness and prevention. The hospital also is host to 'Images,' a surgical weight loss program, and offers health screenings and other preventive and wellness programs. The Highland Medical Center campus includes a medical office building with 25 physician offices.  Community: Located in the heart of the vast southern plains of West Texas and Eastern New Mexico, Lubbock has easy access to the Southwest as well as the Great Plains and Rocky Mountain region. The climate is semi-arid and mild, with warm days and cool nights. The winters are fairly mild as well.   Lubbock enjoys a stable economy with strong manufacturing, medical, education, trade services and government sectors. The unemployment rate is relatively low at 4.5%. The community serves as a major hub for a 26-county area, and offers jet and commuter service through its International Airport."
v2	Medical Director	Medical Director	[medical director]	[11, 29]	[11, 19]	11.27	Medical Director	1.0	1	1	"Profession: Physicians Specialties: Community Medicine, Emergency Medicine, Family Practice, Family/General Practice, General Practice, Internal Medicine, Urgent Care Escape the ordinary!  Join EMSA Correctional Care in the delivery of quality health care in the exciting field of Correctional Medicine.  We are seeking a full-time Medical Director/Primary Care Physician at thePRAIRIE CORRECTIONAL FACILITY in Appleton, MN (approximately 90 miles north of Sioux Falls). This is a great opportunity to practice Primary Care/Urgent Carein both inpatient and outpatient environments.Duties are varied and will include sick call, chronic care clinics, rounding, provider relations, management and utilization.   Facility: Prairie Correctional Facility"
v2	Clinical Nurse Specialist	Clinical Nurse	[clinical nurse]	[11, 29]	[11, 29]	11.33	Nurse Manager	1.0	1	0	"Profession: Nursing Specialties: Clin Nurse Specialist - Consultant, Clin Nurse Specialist - Neuro, Clin Nurse Specialist - Neuro Rehab We are seeking a Clinical Nurse Specialist (CNS) who will function as a consultant within the organization as well as provide expert and complex nursing care to patients with Acquired Brain Injury. We are seeking a dynamic leader and role model with an MSN preferably in Adult Health with a special focus in Neuroscience or Rehabilitation.  CNS experience and clinical certification is preferred. This position is available on a full time or part time basis.  Facility: Shepherd Center  Description: Shepherd Center in Atlanta, Georgia, is a private, not-for-profit hospital and rehabilitation center specializing in the treatment of people with acquired brain injury (ABI), spinal cord injury (SCI), multiple sclerosis (MS) and other neuromuscular disorders.  The Center houses the largest ABI rehabilitation program in Georgia.  Serving the Southeast since 1975, Shepherd offers a continuum of health care services, from ICU through inpatient rehabilitation, transitional care, day program, outpatient and residential services.  Community: Shepherd Center is located in Buckhead, just north of downtown Atlanta.  Buckhead is a vibrant, stylish area responsible for 96% of Atlanta's job growth from 1985-1995.  There is upscale shopping, beautiful homes/apartments, great schools &amp; plenty of fine dining and casual restaurants.  Buckhead is accessible from all metro-Atlanta areas."
v2	Director of OB	"Clinical Director OR Medical Director OR ""Director of OB"""	[clinical director, medical director, director of ob]	[11, 29]	[29, 53]	29.140	Clinical Director	1.0	1	1	"Profession: Administration (Non-Clinical) Specialties: Business Services Community Health Systems, Inc., a publicly owned company since June 9th, 2000, is currently seeking a talented Director of Obstetrics at Martin General Health System in Williamston, NC who desires a position with a growth-oriented, national healthcare system. CHS offers great opportunities for advancement with in its nationwide system of 53 hospitals in 20 states. Come join the team!   This position requires 2 to 3 years supervisory experience in an acute care setting.  Facility: Martin General Health System  Description: Martin General Health System is a 49-bed JCAHO fully accredited Acute Care facility located in Williamston, North Carolina. The hospital offers a full range of inpatient and outpatient services including: Intensive Care facility, Rural Health Clinics, a 24-hour Emergency Department, Obstetrics/Gynecology, Midwifery Services, Pediatrics, Family Practice, Laboratory, Radiology Department, Pharmacy, Cardiopulmonary Services, Complete Surgery Facilities, Telemedicine and Physical and Occupational Therapy.  Community: Martin County is located in the northeast Coastal Plain of North Carolina, adjacent to North Carolina's Outer Banks and Atlantic Ocean. More than twenty creeks and streams slowly meander through the countryside emptying into the Roanoke River, eventually reaching the Albemarle Sound. Greenville, home of East Carolina University and East Carolina School of Medicine, is an easy twenty-five mile drive to the southwest.   Martin County is mainly agrarian and has a population of 25,000. Although rural in nature, Martin County has significant industry, which has grown at a healthy rate. Many out-of-state corporations have made sizable investments in our county. Some of these include Weyerhaeuser, Guy's Snack Foods, Perdue Farms, Inc., Aiamar Knit Fabrics, Inc., Liberty Fabrics, White Packing and Fruit of the Loom.   Williamston, the county seat, is the largest town with a population of 7,000. Martin County is comprised of interesting communities like Bear Grass, Goose Neck, Poplar Point, Farm Life and Spring Green, each with its own special identity.   Eastern North Carolina is rich in its historic heritage. Located in the heart of the historic Albemarle Region, Martin County was once part of the lands governed by the Lords Proprietors, eight British lords who helped King Charles II regain his throne in 1663. Several communities in the county including Historic Hamilton, downtown Williamston, Farm Life Community and downtown Robersonville are on the National Historic Register. Numerous other sites and districts in Martin County have been selected for the National Historic Register."
v2	Director-Risk Management	Director of Risk Management	[director of risk management]	[11]	[11, 17]	11.314	Director of Risk Management	1.0	1	1	"Profession: Executive Specialties: Director Experienced professional to lead the Risk Management Department.  Candidate should have 3-5 years of significiant healthcare or insurance related Risk Management experience, including claims review and settlement.  Bachelors degree is required with a Master's or Legal Degree desirable.  Facility: Southern Regional Medical Center  Description: Southern Regional Medical Center--a 410-bed, acute care, JCAHO-accredited hospital--is a premier provider of healthcare services for residents of the Southern Crescent. The Medical Center provides a continuum of services, from inpatient and critical care to rehabilitation and home health.  Community: Clayton County, Georgia, USA is a suburban community located just south of Atlanta's central business district. Home to Hartsfield Atlanta International Airport, the mythical Tara of Margaret Mitchell's Civil War romance, Gone With The Wind and the 1996  Olympic Volleyball venue."
v2	"Director, Business Health Services - Occupational"	Health Services Director	[health services director]	[11, 29]	[11, 21]	11.54	Health Services Director	1.0	1	1	"Profession: Administration (Non-Clinical) Specialties: Business Services We are excited to announce new job oportunities at Bon Secours St. Francis Health System in Greenville, SC. for qualified aplicants. Bachelors degree in Business, Marketing, Nursing or related field. Masters degree preferred. Two plus years experience in management/supervisory position in a health oriented and/or rehab, occupational health facility. Knowledge of occupational health work injury management and rehabilitation workers compensation, Sales and marketing, health promotion and wellness and substance abuse testing. Excellent written and verbal communication sills. Computer skills required."
v2	"Director of Nursing,(7th Floor) - 7th Floor"	Director of Nursing	[director of nursing]	[29, 11]	[29, 11]	29.0	Registered Nurse	1.0	1	0	"Profession: Executive Specialties: Director We are excited to announce new job oportunities at Bon Secours St. Francis Health System in Greenville, SC. for qualified aplicants. Graduate of accredited school of nursing; current RN license with SC board. Minimum 3 years nursing experience with demonstration of leadership qualities. BSN and management experience preferred."
v2	Asst Financial Manager	Financial Services Manager OR Finance Manager	[financial services manager, finance manager]	[11, 13]	[11, 31]	11.8	Operations Manager	1.0	1	0	"Mid size P&C Insurance company seeks an Asst Fin'l Mgr to report to the VP of Finance & Operations. Will manage the Accts Receivable dept; assist in the budgeting, forecasting and analyses; support the VP in various special projects and industry related analyses.  Strong analytical and computer skills required.  Excellent visability to senior management."
v2	Product Manager	Product Manager	[product manager]	[11, 15]	[11, 51]	11.6	Product Manager	1.0	1	1	"Please refer to CA912 when responding...Thanks! Product Manager needed for Orange County development division of worldwide Software Development leader. This person is responsible for managing product requirements and market position for automated documentation tools for Windows and UNIX environments. Includes timely delivery of whole-products that meet the highest priority needs of the market, and support the revenue objectives of the business. Specific Responsibilities include: define and analyze market requirements; create and maintain requirement document. Ensure timely delivery of products in cooperation with product development team. Define and ensure delivery of ""whole product"" releases, which include: collateral, packaging, competitive analysis, key positioning and benefits messages, customer training materials, sales training and tools for all channels."
v2	Channel Sales Manager	Channel Manager	[channel manager]	[11, 41]	[11, 41]	11.0	Sales Manager	1.0	1	0	"Wholesale Account Acquisition and Management for IXC, CLEC, ISP prospects/customers.  Recruit, train, motivate & manage independent distributors & Agents to sell company's voice and data services. Act as liasion between agents and company in regard to pre-sales assistance, turnup, provisioning & customer service."
v2	Marketing Manager	Marketing Manager	[marketing manager]	[11]	[11, 13]	11.5	Marketing Manager	1.0	1	1	"Marketing Manager (2positions)  Process Sector- Papers/Metals                 Process Sector- Oil and gas Position Description: The Industry Marketing Manager is responsible for directing the marketing functions for the Process Sector vertical: (Mill Products, including Paper or Metals industry) or (Oil and Gas).  Working for the Director of Industry Marketing, the Industry Marketing Manager develops and executes industry-specific components of the marketing and business plans. The Industry Marketing Manager should utilize the resources of the company's marketing shared services in the execution of the plan.   You will direct the marketing function for Process Vertical Sector.   Report to the Director of Industry Marketing as you take complete responsibility for development and execution of industry specific components of the marketing and business plans. You will have access to one of the world's most sophisticated shared services groups for support and execution of the plan. You will use your ability to think strategically while acting as a consultant to your sales force. Your demonstrated leadership will show your ability to lead as well as interact with all levels of customers and prospective customer organizations. You will have a strong customer service orientation. Knowledge through exposure to various software systems is mandatory."
v2	Sr. Product Marketing Manager	Marketing Manager	[marketing manager]	[11, 19]	[11, 19]	11.6	Product Manager	1.0	1	0	"This leading edge, high tech, enterprise software client offers an exciting career opportunity to an experienced marketing professional. Their innovative UNIX and NT enterprise software solutions have taken the market by storm and have made this publicly held client one of the fastest growing companies in the nation with sales topping $120 million. You will manage and develop marketing strategies for product launch and product life cycle. Drive cross-functional teams to determine and implement business plans across product lines. Interact with clients, develop and write data sheets and white papers."
v2	DIRECTOR PRODUCT DEVELOPMENT	Director of Product Development	[director of product development]	[11]	[11, 17]	11.34	Director of Product Development	1.0	1	1	"Description: Manage the department store and chain account distribution channels for branded and licensed products marketing. Develop and implement strategies to grow branded and licenced business Create/implement seasonal or advertising based promotions, shop programs and special in-store and national promotional activities and events to support growth initiatives.  Initiate regular contact daily with all major accounts and develop new programs to further client/business relationships.  Interface with merchandising, design and marketing.  Supervise 2 Product Managers."
v2	District Sales Manager	District Manager	[district manager]	[11, 41]	[11, 41]	11.0	Sales Manager	1.0	1	0	"This individual will be responsible for sales of Crane Pro Services service products. This proven sales professional will direct and support the sales staff throughout the Western District of the Southwest Region (TX, OK, CO, NM, MEX, KS).  This dynamic individual will be responsible for maintaining sales goals, organizing the target marketing programs and assisting the sales force as needed.  This person will report to the regional manager and is based in Houston TX."
v2	CPA Firm Managers (& Staff & Seniors)	Audit Manager OR Tax Manager	[audit manager, tax manager]	[11, 13]	[11, 13]	11.40	Audit Manager	1.0	1	1	"RETAINED SEARCH!  Dynamic, fast growing regional CPA firm with offices in West L. A., the Inland Empire, and Orange County seeks both an Audit Manager and a Tax Manager in their West L. A. office. Positions for Staff and Seniors are also available in all three offices.  This firm, which has been growing at over 30% annually, offers a very entrepreneurial and consulting oriented environment. Their diverse client mix includes both SEC and closely held companies in high tech, service industries, manufacturing, real estate and construction, non profit, entertainment, and financial services.  The Audit Manager's role includes managing / running full opinion audits, reviews, compilations, financial reporting, and a variety of consulting and staff development projects.  The Tax Manager will perform complex research and reviews, as well as directing staff in managing tax compliance for a diverse group of corporate, partnership, and high net worth individual clients.  These exceptional management career opportunities require a BS in Accounting and a CPA license. Staff and Senior level candidates should be working on their certification. Ideal experience could have been obtained in either a Big-5 or large local CPA firm; or Corporate tax and/or audit and/or finance with recent CPA firm experience.  This firm is very consulting oriented and has been acknowledged as one of the top CPA firms to work for in the U. S. They offer an exceptional compensation package featuring high base salaries, several bonus plans, profit sharing, and relocation assistance, combined with considerably less politics and overtime typically found in a Big-5 environment. Excellent potential for fast track promotions to Partner."
v2	Sr Product Marketer- Enterprise Software	Product Manager	[product manager]	[11, 15]	[11, 19]	11.6	Product Manager	1.0	1	1	"An early stage Silicon Valley startup with significant upside potential, creating an enterprise-class system for managing customer relationships via electronic mail. Get in early to make strategic decisions. The company offers Medical, Dental, and 4O1K plan will be added soon.  Senior Product Marketing Position  Will be responsible for facilitating customer feedback into the product development process.  Also responsible for product positioning, pricing, life cycle development, technology cut-ins, and customer communications strategy for The Company's platform.  Position Responsibilities  The successful candidate will be responsible for leading the strategic and tactical efforts around a server software product--the specification, evangelism, sales support, pricing, forecasting and roadmap.  Must be able to lead product and business teams and leverage industry partners, analysts etc.  Must be able to work with customers, channel partners and sales to ensure product success.  Must be able to develop and articulate product positioning, key messages and value propositions.  Lead and define product strategy, market requirements, features etc. Participate in pricing, packaging, and channel decisions.  Manage product launch, roll-out, and business issues associated with the product."
v2	DISTRICT MANAGER	District Manager	[district manager]	[11]	[11, 35]	11.10	District Manager	1.0	1	1	"Leading international retailer of family ( women's, men's & kid's ) apparel approaching $1 billion in annual sales seeks EXPERIENCED District Manager for 15-18 stores. Strong leadership skills required. Client seeks a proven profit builder who can drive sales and enforce strict store appearance and shrinkage standards.  Will be promotable to Regional Manager."
v2	Service / Restaurant Managers	Restaurant Manager	[restaurant manager]	[11, 35]	[35, 11]	35.0	Restaurant Manager	1.0	1	1	"The fastest growing and financially sound full-service restaurant company in New England today.  Privately held, with over 127 restaurants of two nationally successful concepts and a third of their very own, this New England based company, plans to develop a total of 10 restaurants in 2000 within the 6 New England states and Westchester County NY.  An authentic Mexican restaurant concept specializing in the genuine cuisine of the Mexican Vaquero features fajitas and margaritas.  First opened in Dallas, Texas in 1982 by three entrepreneurs and because of its phenomenal success was purchased by Brinker International in 1994.  There are currently 86 across the US,  twenty more units will dot New England."
v2	Design Build Project Manager - Field Operations	Project Manager	[project manager]	[11, 47]	[11, 47]	11.1	Project Manager	1.0	1	1	"Excellent opportunity with ENR Design Build top 100 Construction Management firm that prides itself on high performance close-knit teams utilizing principle-based leadership and relying on each team member's good judgement and professionalism has ongoing need for talented high performance people.  Coordinating interface with client and total responsibility for project execution of Distribution Centers, Manufacturing Centers and Professional Office Facilities utilizing Butler Building Systems including but not limited to:  Review construction documents during preconstruction phase & prepare bid package with Project Manager - Preconstruction  Develop sub/supplier schedule of values and breakdown of work - quantity survey.  Analyze bids received with Project Manager - Preconstruction & assist preparation of subcontractor/supplier contracts.  Supervise all project construction in the field.  Creates, reviews and edits master project schedule prepared by preconstruction."
v2	DISTRICT MANAGER	District Manager	[district manager]	[11, 41]	[11, 35]	11.10	District Manager	1.0	1	1	"Leading international retailer of ( multi divisional ) family women's junior, fashion forward and better fashion apparel approaching $1 billion in annual sales seeks EXPERIENCED District Manager for 15 stores. Strong leadership skills required. Client seeks a proven profit builder who can drive sales and enforce strict store appearance and shrinkage standards.  Will be promotable to Regional Manager."
v2	STORE MANAGER	Store Manager	[store manager]	[11, 41]	[11, 41]	11.18	Store Manager	1.0	1	1	Leading Italian designer seeks experienced individual to manage Flagship Madison Avenue store. Previous experience in A Barney's or Calvin Klein type environment would be helpful.  Reports to V.P. U.S. operations.  Responsible for all operations and merchandising.  Will travel several times per year to Italy.
v2	Marketing Manager/ Communications Mgr.	Marketing Manager	[marketing manager]	[11, 27]	[11, 55]	11.5	Marketing Manager	1.0	1	1	"Well-financed early-stage internet company is launching a business-to-business E-commerce site.  The site will provide market-making and transaction services for large companies seeking to sell certain assets.  Looking for two (2) talented marketing professionals to join the team and help move the business from launch phase through an IPO.  1)  Marketing Communications Manager:  Develop and execute all marketing and sales communications, including print advertising, internet advertising, direct response communications (direct mail, e-mail, telemarketing scripts), sales brochures and collateral materials, and newsletters.   Responsible for copy development, creative development, production supervision, media selection, and program execution.  2)  Marketing Manager:  Develop and execute programs in the following areas: (i) trade shows and industry conferences; (ii) promotional programs and customer incentives; (iii) public relations; (iv) alliance development and joint marketing programs.   Responsible for program development and implementation.   Both positions report to the Director of Marketing & Business Development.  Company office is located approximately 20 miles north of New York City in Westchester County."
v2	General Manager	General Manager	[general manager]	[11]	[11, 53]	11.2	General Manager	1.0	1	1	"Fastest growing, multi - concept (4), privately held, full - service New England based restaurant company seeks General Managers, Assistant General Managers and Kitchen Managers for IL as they continue to grow from their present 120 restaurants. This performance based company has developed a reputation for crisp and consistent operations. Restaurant professionals who are leaders, decision makers with an entrepreneurial spirit would enjoy this challenge. In addition to the support of this $250mm company, managers will receive continuous fresh training opportunities, long term growth plans, a strong financial reward program, very competitive based salaries, monthly bonuses based off bottom - line profits, managing partner program, comprehensive benefits package, all with an emphasis on quality of life."
v2	Assistant Direct Marketing Manager	Marketing Manager	[marketing manager]	[11, 13, 41]	[11, 19]	11.5	Marketing Manager	1.0	1	1	"Major consumer corporation located in the Montvale NJ area seeks Assistant Marketing Manager in the Direct Marketing Department.  Will be responsible for coordinating all aspects of direct marketing programs including pricing, approval of copy and print production.  Maintain response rate, redemption and list analysis on direct mail packages, promotional offers and telemarketing campaigns.  Place print requests with print buyers and monitor delivery printed materials.  Assist with budget."
v2	Regional Sales Manager	Sales Manager	[sales manager]	[11, 41]	[11, 41]	11.0	Sales Manager	1.0	1	1	"If you want to work in medical sales then Vital Signs is the place! Vital Signs has earned the number one market share in 9 of its top 12 products, and number two market share in the remaining 3  Medical Sales Manager  Vital Signs, Inc. is seeking a Regional Sales Manager for its Central Region.  Candidates must have a minimum of 5 years' regional manager sales experience  in medical sales, a Bachelor's degree and a proven record of success  Candidates should reside in the Chicago area."
v2	VP Operations	Vice President(VP) of Operations	[vice president(vp) of operations]	[11]	[11, 19]	11.177	Vice President (VP) of Operations	1.0	1	0	"Picture yourself leading this profitable software company through continual acquisitions, new product development.  Be a contributing member of the senior management team. Strategic planning, mentoring, and leadership.  50-60 FTES, day to day operations, budget responsibility"
